====== H (10) into Layer 1                      =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 3600 keV
============= TARGET MATERIAL ======================================
Layer  1 : Layer 1
Layer Width =     4.E+06 A ;
  Layer # 1- Density = 4.976E22 atoms/cm3 = 2.321 g/cm3
  Layer # 1- Si = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =5000.00
 Total Target Vacancies     = 47 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
400000.E-01  2350.00E-09  4463.80E-09  
800000.E-01  3315.00E-09  7679.41E-09  
120000.E+00  3915.00E-09  5910.65E-09  
160000.E+00  4000.00E-09  9650.99E-09  
200000.E+00  3915.00E-09  7789.41E-09  
240000.E+00  4395.00E-09  7684.94E-09  
280000.E+00  3910.00E-09  1204.37E-08  
320000.E+00  4325.00E-09  6717.04E-09  
360000.E+00  4255.00E-09  5290.19E-09  
400000.E+00  4470.00E-09  2519.14E-08  
440000.E+00  4485.00E-09  8597.55E-09  
480000.E+00  4865.00E-09  1637.13E-08  
520000.E+00  5220.00E-09  1615.81E-08  
560000.E+00  5115.00E-09  8800.42E-09  
600000.E+00  5385.00E-09  7889.08E-09  
640000.E+00  5305.00E-09  1047.42E-08  
680000.E+00  5820.00E-09  1062.19E-08  
720000.E+00  5700.00E-09  1966.30E-08  
760000.E+00  6235.00E-09  1326.39E-08  
800000.E+00  6660.00E-09  1424.56E-08  
840000.E+00  7035.00E-09  1962.52E-08  
880000.E+00  7510.00E-09  1724.59E-08  
920000.E+00  8125.00E-09  1619.30E-08  
960000.E+00  9050.00E-09  1363.47E-08  
100000.E+01  9575.00E-09  3891.75E-08  
104000.E+01  1063.50E-08  2270.26E-08  
108000.E+01  1186.00E-08  3392.25E-08  
112000.E+01  1347.00E-08  3055.24E-08  
116000.E+01  1700.00E-08  3221.73E-08  
120000.E+01  2313.50E-08  4211.03E-08  
124000.E+01  6449.00E-08  9131.34E-08  
128000.E+01  1319.65E-07  1441.74E-07  
132000.E+01  2900.00E-08  2536.86E-08  
136000.E+01  3850.00E-10  1895.32E-10  
140000.E+01  0000.00E+00  0000.00E+00  
144000.E+01  0000.00E+00  0000.00E+00  
148000.E+01  0000.00E+00  0000.00E+00  
152000.E+01  0000.00E+00  0000.00E+00  
156000.E+01  0000.00E+00  0000.00E+00  
160000.E+01  0000.00E+00  0000.00E+00  
164000.E+01  0000.00E+00  0000.00E+00  
168000.E+01  0000.00E+00  0000.00E+00  
172000.E+01  0000.00E+00  0000.00E+00  
176000.E+01  0000.00E+00  0000.00E+00  
180000.E+01  0000.00E+00  0000.00E+00  
184000.E+01  0000.00E+00  0000.00E+00  
188000.E+01  0000.00E+00  0000.00E+00  
192000.E+01  0000.00E+00  0000.00E+00  
196000.E+01  0000.00E+00  0000.00E+00  
200000.E+01  0000.00E+00  0000.00E+00  
204000.E+01  0000.00E+00  0000.00E+00  
208000.E+01  0000.00E+00  0000.00E+00  
212000.E+01  0000.00E+00  0000.00E+00  
216000.E+01  0000.00E+00  0000.00E+00  
220000.E+01  0000.00E+00  0000.00E+00  
224000.E+01  0000.00E+00  0000.00E+00  
228000.E+01  0000.00E+00  0000.00E+00  
232000.E+01  0000.00E+00  0000.00E+00  
236000.E+01  0000.00E+00  0000.00E+00  
240000.E+01  0000.00E+00  0000.00E+00  
244000.E+01  0000.00E+00  0000.00E+00  
248000.E+01  0000.00E+00  0000.00E+00  
252000.E+01  0000.00E+00  0000.00E+00  
256000.E+01  0000.00E+00  0000.00E+00  
260000.E+01  0000.00E+00  0000.00E+00  
264000.E+01  0000.00E+00  0000.00E+00  
268000.E+01  0000.00E+00  0000.00E+00  
272000.E+01  0000.00E+00  0000.00E+00  
276000.E+01  0000.00E+00  0000.00E+00  
280000.E+01  0000.00E+00  0000.00E+00  
284000.E+01  0000.00E+00  0000.00E+00  
288000.E+01  0000.00E+00  0000.00E+00  
292000.E+01  0000.00E+00  0000.00E+00  
296000.E+01  0000.00E+00  0000.00E+00  
300000.E+01  0000.00E+00  0000.00E+00  
304000.E+01  0000.00E+00  0000.00E+00  
308000.E+01  0000.00E+00  0000.00E+00  
312000.E+01  0000.00E+00  0000.00E+00  
316000.E+01  0000.00E+00  0000.00E+00  
320000.E+01  0000.00E+00  0000.00E+00  
324000.E+01  0000.00E+00  0000.00E+00  
328000.E+01  0000.00E+00  0000.00E+00  
332000.E+01  0000.00E+00  0000.00E+00  
336000.E+01  0000.00E+00  0000.00E+00  
340000.E+01  0000.00E+00  0000.00E+00  
344000.E+01  0000.00E+00  0000.00E+00  
348000.E+01  0000.00E+00  0000.00E+00  
352000.E+01  0000.00E+00  0000.00E+00  
356000.E+01  0000.00E+00  0000.00E+00  
360000.E+01  0000.00E+00  0000.00E+00  
364000.E+01  0000.00E+00  0000.00E+00  
368000.E+01  0000.00E+00  0000.00E+00  
372000.E+01  0000.00E+00  0000.00E+00  
376000.E+01  0000.00E+00  0000.00E+00  
380000.E+01  0000.00E+00  0000.00E+00  
384000.E+01  0000.00E+00  0000.00E+00  
388000.E+01  0000.00E+00  0000.00E+00  
392000.E+01  0000.00E+00  0000.00E+00  
396000.E+01  0000.00E+00  0000.00E+00  
400000.E+01  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  2  eV/Vacancy
