====== H (10) into Layer 1                      =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 4500 keV
============= TARGET MATERIAL ======================================
Layer  1 : Layer 1
Layer Width =     4.E+06 A ;
  Layer # 1- Density = 4.976E22 atoms/cm3 = 2.321 g/cm3
  Layer # 1- Si = 100  Atomic Percent = 100  Mass Percent
236000.E+01  0000.00E+00  0000.00E+00  
240000.E+01  0000.00E+00  0000.00E+00  
244000.E+01  0000.00E+00  0000.00E+00  
248000.E+01  0000.00E+00  0000.00E+00  
252000.E+01  0000.00E+00  0000.00E+00  
256000.E+01  0000.00E+00  0000.00E+00  
260000.E+01  0000.00E+00  0000.00E+00  
264000.E+01  0000.00E+00  0000.00E+00  
268000.E+01  0000.00E+00  0000.00E+00  
272000.E+01  0000.00E+00  0000.00E+00  
276000.E+01  0000.00E+00  0000.00E+00  
280000.E+01  0000.00E+00  0000.00E+00  
284000.E+01  0000.00E+00  0000.00E+00  
288000.E+01  0000.00E+00  0000.00E+00  
292000.E+01  0000.00E+00  0000.00E+00  
296000.E+01  0000.00E+00  0000.00E+00  
300000.E+01  0000.00E+00  0000.00E+00  
304000.E+01  0000.00E+00  0000.00E+00  
308000.E+01  0000.00E+00  0000.00E+00  
312000.E+01  0000.00E+00  0000.00E+00  
316000.E+01  0000.00E+00  0000.00E+00  
320000.E+01  0000.00E+00  0000.00E+00  
324000.E+01  0000.00E+00  0000.00E+00  
328000.E+01  0000.00E+00  0000.00E+00  
332000.E+01  0000.00E+00  0000.00E+00  
336000.E+01  0000.00E+00  0000.00E+00  
340000.E+01  0000.00E+00  0000.00E+00  
344000.E+01  0000.00E+00  0000.00E+00  
348000.E+01  0000.00E+00  0000.00E+00  
352000.E+01  0000.00E+00  0000.00E+00  
356000.E+01  0000.00E+00  0000.00E+00  
360000.E+01  0000.00E+00  0000.00E+00  
364000.E+01  0000.00E+00  0000.00E+00  
368000.E+01  0000.00E+00  0000.00E+00  
372000.E+01  0000.00E+00  0000.00E+00  
376000.E+01  0000.00E+00  0000.00E+00  
380000.E+01  0000.00E+00  0000.00E+00  
384000.E+01  0000.00E+00  0000.00E+00  
388000.E+01  0000.00E+00  0000.00E+00  
392000.E+01  0000.00E+00  0000.00E+00  
396000.E+01  0000.00E+00  0000.00E+00  
400000.E+01  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  2  eV/Vacancy
